,time,value
0,00-00-00,10
1,00-30-00,8
2,01-00-00,1
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,4
11,05-30-00,1
12,06-00-00,3
13,06-30-00,1
14,07-00-00,3
15,07-30-00,1
16,08-00-00,3
17,08-30-00,3
18,09-00-00,9
19,09-30-00,18
20,10-00-00,18
21,10-30-00,20
22,11-00-00,13
23,11-30-00,14
24,12-00-00,23
25,12-30-00,13
26,13-00-00,26
27,13-30-00,18
28,14-00-00,23
29,14-30-00,13
30,15-00-00,19
31,15-30-00,17
32,16-00-00,8
33,16-30-00,9
34,17-00-00,18
35,17-30-00,20
36,18-00-00,21
37,18-30-00,19
38,19-00-00,29
39,19-30-00,10
40,20-00-00,15
41,20-30-00,14
42,21-00-00,16
43,21-30-00,10
44,22-00-00,11
45,22-30-00,13
46,23-00-00,24
47,23-30-00,7
