,time,value
0,00-00-00,9
1,00-30-00,7
2,01-00-00,1
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,1
15,07-30-00,1
16,08-00-00,5
17,08-30-00,11
18,09-00-00,8
19,09-30-00,18
20,10-00-00,16
21,10-30-00,19
22,11-00-00,29
23,11-30-00,45
24,12-00-00,39
25,12-30-00,21
26,13-00-00,29
27,13-30-00,25
28,14-00-00,34
29,14-30-00,21
30,15-00-00,20
31,15-30-00,15
32,16-00-00,30
33,16-30-00,26
34,17-00-00,25
35,17-30-00,50
36,18-00-00,48
37,18-30-00,55
38,19-00-00,19
39,19-30-00,20
40,20-00-00,28
41,20-30-00,13
42,21-00-00,7
43,21-30-00,4
44,22-00-00,21
45,22-30-00,9
46,23-00-00,9
47,23-30-00,2
