,time,value
0,00-00-00,22
1,00-30-00,3
2,01-00-00,2
3,01-30-00,4
4,02-00-00,0
5,02-30-00,1
6,03-00-00,2
7,03-30-00,1
8,04-00-00,2
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,1
14,07-00-00,11
15,07-30-00,4
16,08-00-00,7
17,08-30-00,11
18,09-00-00,30
19,09-30-00,36
20,10-00-00,25
21,10-30-00,25
22,11-00-00,30
23,11-30-00,29
24,12-00-00,36
25,12-30-00,35
26,13-00-00,34
27,13-30-00,25
28,14-00-00,31
29,14-30-00,35
30,15-00-00,29
31,15-30-00,55
32,16-00-00,35
33,16-30-00,36
34,17-00-00,39
35,17-30-00,43
36,18-00-00,24
37,18-30-00,29
38,19-00-00,46
39,19-30-00,43
40,20-00-00,43
41,20-30-00,26
42,21-00-00,29
43,21-30-00,31
44,22-00-00,46
45,22-30-00,13
46,23-00-00,0
47,23-30-00,0
