,time,value
0,00-00-00,10
1,00-30-00,9
2,01-00-00,3
3,01-30-00,6
4,02-00-00,8
5,02-30-00,3
6,03-00-00,5
7,03-30-00,7
8,04-00-00,3
9,04-30-00,6
10,05-00-00,3
11,05-30-00,3
12,06-00-00,7
13,06-30-00,12
14,07-00-00,19
15,07-30-00,34
16,08-00-00,54
17,08-30-00,45
18,09-00-00,52
19,09-30-00,35
20,10-00-00,40
21,10-30-00,33
22,11-00-00,40
23,11-30-00,35
24,12-00-00,26
25,12-30-00,45
26,13-00-00,38
27,13-30-00,33
28,14-00-00,38
29,14-30-00,46
30,15-00-00,35
31,15-30-00,19
32,16-00-00,34
33,16-30-00,15
34,17-00-00,24
35,17-30-00,48
36,18-00-00,48
37,18-30-00,31
38,19-00-00,47
39,19-30-00,30
40,20-00-00,42
41,20-30-00,30
42,21-00-00,41
43,21-30-00,47
44,22-00-00,53
45,22-30-00,58
46,23-00-00,40
47,23-30-00,29
