,time,value
0,00-00-00,3
1,00-30-00,3
2,01-00-00,1
3,01-30-00,2
4,02-00-00,2
5,02-30-00,0
6,03-00-00,4
7,03-30-00,2
8,04-00-00,0
9,04-30-00,2
10,05-00-00,3
11,05-30-00,8
12,06-00-00,11
13,06-30-00,9
14,07-00-00,41
15,07-30-00,73
16,08-00-00,158
17,08-30-00,226
18,09-00-00,148
19,09-30-00,129
20,10-00-00,72
21,10-30-00,68
22,11-00-00,73
23,11-30-00,85
24,12-00-00,92
25,12-30-00,91
26,13-00-00,69
27,13-30-00,83
28,14-00-00,108
29,14-30-00,72
30,15-00-00,79
31,15-30-00,87
32,16-00-00,73
33,16-30-00,96
34,17-00-00,161
35,17-30-00,187
36,18-00-00,193
37,18-30-00,227
38,19-00-00,193
39,19-30-00,133
40,20-00-00,143
41,20-30-00,104
42,21-00-00,144
43,21-30-00,170
44,22-00-00,96
45,22-30-00,52
46,23-00-00,26
47,23-30-00,20
