,time,value
0,00-00-00,2
1,00-30-00,0
2,01-00-00,9
3,01-30-00,0
4,02-00-00,4
5,02-30-00,3
6,03-00-00,0
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,1
14,07-00-00,3
15,07-30-00,4
16,08-00-00,15
17,08-30-00,9
18,09-00-00,49
19,09-30-00,14
20,10-00-00,17
21,10-30-00,17
22,11-00-00,22
23,11-30-00,30
24,12-00-00,40
25,12-30-00,37
26,13-00-00,35
27,13-30-00,25
28,14-00-00,28
29,14-30-00,27
30,15-00-00,24
31,15-30-00,31
32,16-00-00,35
33,16-30-00,44
34,17-00-00,42
35,17-30-00,39
36,18-00-00,40
37,18-30-00,44
38,19-00-00,22
39,19-30-00,35
40,20-00-00,35
41,20-30-00,27
42,21-00-00,24
43,21-30-00,22
44,22-00-00,43
45,22-30-00,13
46,23-00-00,7
47,23-30-00,5
