,time,value
0,00-00-00,3
1,00-30-00,5
2,01-00-00,3
3,01-30-00,5
4,02-00-00,0
5,02-30-00,5
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,1
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,3
15,07-30-00,3
16,08-00-00,11
17,08-30-00,23
18,09-00-00,10
19,09-30-00,13
20,10-00-00,10
21,10-30-00,6
22,11-00-00,20
23,11-30-00,31
24,12-00-00,23
25,12-30-00,24
26,13-00-00,28
27,13-30-00,15
28,14-00-00,10
29,14-30-00,9
30,15-00-00,20
31,15-30-00,13
32,16-00-00,26
33,16-30-00,21
34,17-00-00,39
35,17-30-00,38
36,18-00-00,41
37,18-30-00,25
38,19-00-00,21
39,19-30-00,15
40,20-00-00,7
41,20-30-00,4
42,21-00-00,15
43,21-30-00,9
44,22-00-00,25
45,22-30-00,13
46,23-00-00,4
47,23-30-00,3
