,time,value
0,00-00-00,6
1,00-30-00,12
2,01-00-00,10
3,01-30-00,5
4,02-00-00,1
5,02-30-00,1
6,03-00-00,3
7,03-30-00,2
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,1
12,06-00-00,2
13,06-30-00,6
14,07-00-00,34
15,07-30-00,105
16,08-00-00,87
17,08-30-00,57
18,09-00-00,29
19,09-30-00,36
20,10-00-00,27
21,10-30-00,30
22,11-00-00,39
23,11-30-00,48
24,12-00-00,19
25,12-30-00,30
26,13-00-00,42
27,13-30-00,61
28,14-00-00,24
29,14-30-00,24
30,15-00-00,23
31,15-30-00,50
32,16-00-00,39
33,16-30-00,93
34,17-00-00,22
35,17-30-00,49
36,18-00-00,118
37,18-30-00,67
38,19-00-00,25
39,19-30-00,44
40,20-00-00,32
41,20-30-00,66
42,21-00-00,64
43,21-30-00,71
44,22-00-00,81
45,22-30-00,63
46,23-00-00,48
47,23-30-00,15
