,time,value
0,00-00-00,8
1,00-30-00,7
2,01-00-00,7
3,01-30-00,6
4,02-00-00,5
5,02-30-00,4
6,03-00-00,4
7,03-30-00,5
8,04-00-00,2
9,04-30-00,5
10,05-00-00,5
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,21
15,07-30-00,45
16,08-00-00,81
17,08-30-00,160
18,09-00-00,204
19,09-30-00,163
20,10-00-00,80
21,10-30-00,77
22,11-00-00,89
23,11-30-00,66
24,12-00-00,113
25,12-30-00,114
26,13-00-00,79
27,13-30-00,98
28,14-00-00,38
29,14-30-00,97
30,15-00-00,73
31,15-30-00,51
32,16-00-00,60
33,16-30-00,64
34,17-00-00,95
35,17-30-00,96
36,18-00-00,130
37,18-30-00,79
38,19-00-00,95
39,19-30-00,60
40,20-00-00,43
41,20-30-00,38
42,21-00-00,41
43,21-30-00,49
44,22-00-00,27
45,22-30-00,79
46,23-00-00,15
47,23-30-00,7
