,time,value
0,00-00-00,14
1,00-30-00,15
2,01-00-00,12
3,01-30-00,5
4,02-00-00,7
5,02-30-00,5
6,03-00-00,7
7,03-30-00,6
8,04-00-00,4
9,04-30-00,3
10,05-00-00,3
11,05-30-00,3
12,06-00-00,2
13,06-30-00,9
14,07-00-00,22
15,07-30-00,37
16,08-00-00,96
17,08-30-00,133
18,09-00-00,143
19,09-30-00,156
20,10-00-00,106
21,10-30-00,142
22,11-00-00,130
23,11-30-00,154
24,12-00-00,150
25,12-30-00,134
26,13-00-00,118
27,13-30-00,163
28,14-00-00,113
29,14-30-00,147
30,15-00-00,106
31,15-30-00,75
32,16-00-00,76
33,16-30-00,107
34,17-00-00,182
35,17-30-00,122
36,18-00-00,72
37,18-30-00,124
38,19-00-00,107
39,19-30-00,60
40,20-00-00,81
41,20-30-00,51
42,21-00-00,62
43,21-30-00,39
44,22-00-00,42
45,22-30-00,57
46,23-00-00,20
47,23-30-00,13
