,time,value
0,00-00-00,2
1,00-30-00,5
2,01-00-00,2
3,01-30-00,1
4,02-00-00,0
5,02-30-00,0
6,03-00-00,1
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,1
13,06-30-00,2
14,07-00-00,12
15,07-30-00,30
16,08-00-00,97
17,08-30-00,132
18,09-00-00,136
19,09-30-00,92
20,10-00-00,71
21,10-30-00,76
22,11-00-00,65
23,11-30-00,86
24,12-00-00,86
25,12-30-00,82
26,13-00-00,75
27,13-30-00,62
28,14-00-00,32
29,14-30-00,66
30,15-00-00,52
31,15-30-00,33
32,16-00-00,48
33,16-30-00,44
34,17-00-00,76
35,17-30-00,119
36,18-00-00,133
37,18-30-00,142
38,19-00-00,96
39,19-30-00,73
40,20-00-00,41
41,20-30-00,45
42,21-00-00,57
43,21-30-00,84
44,22-00-00,31
45,22-30-00,35
46,23-00-00,30
47,23-30-00,7
