,time,value
0,00-00-00,5
1,00-30-00,6
2,01-00-00,5
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,3
13,06-30-00,3
14,07-00-00,36
15,07-30-00,129
16,08-00-00,55
17,08-30-00,83
18,09-00-00,24
19,09-30-00,58
20,10-00-00,44
21,10-30-00,20
22,11-00-00,17
23,11-30-00,53
24,12-00-00,54
25,12-30-00,41
26,13-00-00,29
27,13-30-00,40
28,14-00-00,27
29,14-30-00,22
30,15-00-00,27
31,15-30-00,19
32,16-00-00,77
33,16-30-00,19
34,17-00-00,64
35,17-30-00,44
36,18-00-00,62
37,18-30-00,39
38,19-00-00,48
39,19-30-00,31
40,20-00-00,39
41,20-30-00,59
42,21-00-00,34
43,21-30-00,39
44,22-00-00,65
45,22-30-00,82
46,23-00-00,44
47,23-30-00,12
