,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,3
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,2
14,07-00-00,10
15,07-30-00,24
16,08-00-00,33
17,08-30-00,64
18,09-00-00,65
19,09-30-00,54
20,10-00-00,36
21,10-30-00,38
22,11-00-00,46
23,11-30-00,67
24,12-00-00,62
25,12-30-00,85
26,13-00-00,64
27,13-30-00,47
28,14-00-00,35
29,14-30-00,45
30,15-00-00,30
31,15-30-00,48
32,16-00-00,53
33,16-30-00,76
34,17-00-00,86
35,17-30-00,104
36,18-00-00,195
37,18-30-00,166
38,19-00-00,100
39,19-30-00,63
40,20-00-00,43
41,20-30-00,51
42,21-00-00,27
43,21-30-00,66
44,22-00-00,71
45,22-30-00,23
46,23-00-00,19
47,23-30-00,4
