,time,value
0,00-00-00,2
1,00-30-00,5
2,01-00-00,1
3,01-30-00,1
4,02-00-00,1
5,02-30-00,1
6,03-00-00,3
7,03-30-00,3
8,04-00-00,0
9,04-30-00,2
10,05-00-00,0
11,05-30-00,2
12,06-00-00,3
13,06-30-00,2
14,07-00-00,32
15,07-30-00,71
16,08-00-00,85
17,08-30-00,91
18,09-00-00,68
19,09-30-00,51
20,10-00-00,36
21,10-30-00,27
22,11-00-00,29
23,11-30-00,31
24,12-00-00,19
25,12-30-00,10
26,13-00-00,18
27,13-30-00,33
28,14-00-00,5
29,14-30-00,14
30,15-00-00,26
31,15-30-00,10
32,16-00-00,18
33,16-30-00,24
34,17-00-00,20
35,17-30-00,38
36,18-00-00,56
37,18-30-00,36
38,19-00-00,39
39,19-30-00,33
40,20-00-00,26
41,20-30-00,15
42,21-00-00,36
43,21-30-00,21
44,22-00-00,14
45,22-30-00,17
46,23-00-00,9
47,23-30-00,3
