,time,value
0,00-00-00,0
1,00-30-00,1
2,01-00-00,0
3,01-30-00,1
4,02-00-00,1
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,0
13,06-30-00,0
14,07-00-00,2
15,07-30-00,7
16,08-00-00,13
17,08-30-00,18
18,09-00-00,12
19,09-30-00,12
20,10-00-00,7
21,10-30-00,12
22,11-00-00,15
23,11-30-00,16
24,12-00-00,30
25,12-30-00,13
26,13-00-00,27
27,13-30-00,10
28,14-00-00,2
29,14-30-00,7
30,15-00-00,22
31,15-30-00,20
32,16-00-00,11
33,16-30-00,33
34,17-00-00,36
35,17-30-00,71
36,18-00-00,133
37,18-30-00,76
38,19-00-00,60
39,19-30-00,44
40,20-00-00,44
41,20-30-00,33
42,21-00-00,41
43,21-30-00,56
44,22-00-00,47
45,22-30-00,34
46,23-00-00,22
47,23-30-00,13
