,time,value
0,00-00-00,2
1,00-30-00,1
2,01-00-00,1
3,01-30-00,0
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,0
14,07-00-00,3
15,07-30-00,1
16,08-00-00,7
17,08-30-00,8
18,09-00-00,0
19,09-30-00,1
20,10-00-00,2
21,10-30-00,11
22,11-00-00,26
23,11-30-00,10
24,12-00-00,13
25,12-30-00,14
26,13-00-00,6
27,13-30-00,10
28,14-00-00,5
29,14-30-00,4
30,15-00-00,8
31,15-30-00,26
32,16-00-00,14
33,16-30-00,15
34,17-00-00,23
35,17-30-00,43
36,18-00-00,35
37,18-30-00,34
38,19-00-00,20
39,19-30-00,11
40,20-00-00,6
41,20-30-00,10
42,21-00-00,7
43,21-30-00,2
44,22-00-00,9
45,22-30-00,4
46,23-00-00,1
