,time,value
0,00-00-00,3
1,00-30-00,5
2,01-00-00,2
3,01-30-00,0
4,02-00-00,1
5,02-30-00,1
6,03-00-00,3
7,03-30-00,0
8,04-00-00,1
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,5
15,07-30-00,4
16,08-00-00,14
17,08-30-00,14
18,09-00-00,68
19,09-30-00,22
20,10-00-00,49
21,10-30-00,28
22,11-00-00,38
23,11-30-00,80
24,12-00-00,93
25,12-30-00,101
26,13-00-00,130
27,13-30-00,61
28,14-00-00,60
29,14-30-00,43
30,15-00-00,28
31,15-30-00,56
32,16-00-00,88
33,16-30-00,66
34,17-00-00,69
35,17-30-00,94
36,18-00-00,95
37,18-30-00,97
38,19-00-00,76
39,19-30-00,75
40,20-00-00,45
41,20-30-00,39
42,21-00-00,52
43,21-30-00,41
44,22-00-00,48
45,22-30-00,41
46,23-00-00,13
47,23-30-00,2
