,time,value
0,00-00-00,2
1,00-30-00,5
2,01-00-00,11
3,01-30-00,13
4,02-00-00,12
5,02-30-00,7
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,3
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,5
14,07-00-00,5
15,07-30-00,4
16,08-00-00,24
17,08-30-00,27
18,09-00-00,31
19,09-30-00,49
20,10-00-00,35
21,10-30-00,48
22,11-00-00,18
23,11-30-00,34
24,12-00-00,55
25,12-30-00,50
26,13-00-00,49
27,13-30-00,36
28,14-00-00,53
29,14-30-00,31
30,15-00-00,59
31,15-30-00,31
32,16-00-00,44
33,16-30-00,33
34,17-00-00,42
35,17-30-00,42
36,18-00-00,54
37,18-30-00,38
38,19-00-00,46
39,19-30-00,80
40,20-00-00,26
41,20-30-00,44
42,21-00-00,39
43,21-30-00,25
44,22-00-00,34
45,22-30-00,26
46,23-00-00,36
47,23-30-00,14
