,time,value
0,00-00-00,8
1,00-30-00,4
2,01-00-00,7
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,2
7,03-30-00,1
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,1
13,06-30-00,3
14,07-00-00,16
15,07-30-00,44
16,08-00-00,53
17,08-30-00,40
18,09-00-00,37
19,09-30-00,36
20,10-00-00,27
21,10-30-00,28
22,11-00-00,11
23,11-30-00,39
24,12-00-00,35
25,12-30-00,15
26,13-00-00,14
27,13-30-00,24
28,14-00-00,9
29,14-30-00,35
30,15-00-00,21
31,15-30-00,29
32,16-00-00,12
33,16-30-00,29
34,17-00-00,20
35,17-30-00,75
36,18-00-00,94
37,18-30-00,71
38,19-00-00,68
39,19-30-00,61
40,20-00-00,39
41,20-30-00,43
42,21-00-00,81
43,21-30-00,49
44,22-00-00,49
45,22-30-00,51
46,23-00-00,23
47,23-30-00,12
