,time,value
0,00-00-00,19
1,00-30-00,22
2,01-00-00,2
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,4
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,5
13,06-30-00,10
14,07-00-00,15
15,07-30-00,41
16,08-00-00,35
17,08-30-00,40
18,09-00-00,16
19,09-30-00,27
20,10-00-00,19
21,10-30-00,19
22,11-00-00,7
23,11-30-00,18
24,12-00-00,20
25,12-30-00,28
26,13-00-00,8
27,13-30-00,26
28,14-00-00,19
29,14-30-00,6
30,15-00-00,7
31,15-30-00,9
32,16-00-00,23
33,16-30-00,11
34,17-00-00,32
35,17-30-00,26
36,18-00-00,62
37,18-30-00,33
38,19-00-00,23
39,19-30-00,30
40,20-00-00,16
41,20-30-00,45
42,21-00-00,44
43,21-30-00,51
44,22-00-00,39
45,22-30-00,47
46,23-00-00,22
47,23-30-00,29
