,time,value
0,00-00-00,11
1,00-30-00,8
2,01-00-00,1
3,01-30-00,3
4,02-00-00,3
5,02-30-00,2
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,2
13,06-30-00,8
14,07-00-00,13
15,07-30-00,17
16,08-00-00,43
17,08-30-00,50
18,09-00-00,29
19,09-30-00,24
20,10-00-00,16
21,10-30-00,11
22,11-00-00,24
23,11-30-00,38
24,12-00-00,28
25,12-30-00,31
26,13-00-00,7
27,13-30-00,1
28,14-00-00,12
29,14-30-00,18
30,15-00-00,8
31,15-30-00,28
32,16-00-00,38
33,16-30-00,29
34,17-00-00,25
35,17-30-00,34
36,18-00-00,61
37,18-30-00,58
38,19-00-00,45
39,19-30-00,56
40,20-00-00,40
41,20-30-00,38
42,21-00-00,18
43,21-30-00,17
44,22-00-00,28
45,22-30-00,21
46,23-00-00,13
47,23-30-00,16
