,time,value
0,00-00-00,2
1,00-30-00,1
2,01-00-00,1
3,01-30-00,1
4,02-00-00,0
5,02-30-00,1
6,03-00-00,9
7,03-30-00,4
8,04-00-00,1
9,04-30-00,3
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,5
15,07-30-00,3
16,08-00-00,9
17,08-30-00,34
18,09-00-00,25
19,09-30-00,37
20,10-00-00,9
21,10-30-00,8
22,11-00-00,11
23,11-30-00,28
24,12-00-00,49
25,12-30-00,42
26,13-00-00,42
27,13-30-00,48
28,14-00-00,23
29,14-30-00,29
30,15-00-00,18
31,15-30-00,23
32,16-00-00,46
33,16-30-00,41
34,17-00-00,40
35,17-30-00,38
36,18-00-00,43
37,18-30-00,29
38,19-00-00,20
39,19-30-00,15
40,20-00-00,12
41,20-30-00,6
42,21-00-00,11
43,21-30-00,18
44,22-00-00,6
45,22-30-00,14
46,23-00-00,9
47,23-30-00,2
