,time,value
0,00-00-00,2
1,00-30-00,6
2,01-00-00,2
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,2
15,07-30-00,9
16,08-00-00,14
17,08-30-00,19
18,09-00-00,8
19,09-30-00,20
20,10-00-00,4
21,10-30-00,14
22,11-00-00,16
23,11-30-00,21
24,12-00-00,23
25,12-30-00,22
26,13-00-00,13
27,13-30-00,30
28,14-00-00,20
29,14-30-00,33
30,15-00-00,17
31,15-30-00,30
32,16-00-00,27
33,16-30-00,25
34,17-00-00,33
35,17-30-00,36
36,18-00-00,40
37,18-30-00,28
38,19-00-00,15
39,19-30-00,25
40,20-00-00,29
41,20-30-00,25
42,21-00-00,15
43,21-30-00,29
44,22-00-00,18
45,22-30-00,23
46,23-00-00,15
47,23-30-00,1
