,time,value
0,00-00-00,5
1,00-30-00,0
2,01-00-00,1
3,01-30-00,6
4,02-00-00,4
5,02-30-00,3
6,03-00-00,0
7,03-30-00,3
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,4
12,06-00-00,2
13,06-30-00,0
14,07-00-00,3
15,07-30-00,8
16,08-00-00,4
17,08-30-00,27
18,09-00-00,24
19,09-30-00,16
20,10-00-00,25
21,10-30-00,34
22,11-00-00,27
23,11-30-00,25
24,12-00-00,34
25,12-30-00,27
26,13-00-00,46
27,13-30-00,28
28,14-00-00,37
29,14-30-00,26
30,15-00-00,30
31,15-30-00,17
32,16-00-00,21
33,16-30-00,28
34,17-00-00,43
35,17-30-00,61
36,18-00-00,72
37,18-30-00,47
38,19-00-00,57
39,19-30-00,53
40,20-00-00,34
41,20-30-00,27
42,21-00-00,41
43,21-30-00,55
44,22-00-00,32
45,22-30-00,38
46,23-00-00,31
47,23-30-00,9
