,time,value
0,00-00-00,11
1,00-30-00,10
2,01-00-00,3
3,01-30-00,0
4,02-00-00,8
5,02-30-00,4
6,03-00-00,7
7,03-30-00,0
8,04-00-00,5
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,9
14,07-00-00,15
15,07-30-00,41
16,08-00-00,72
17,08-30-00,79
18,09-00-00,83
19,09-30-00,57
20,10-00-00,44
21,10-30-00,26
22,11-00-00,12
23,11-30-00,26
24,12-00-00,45
25,12-30-00,38
26,13-00-00,22
27,13-30-00,32
28,14-00-00,13
29,14-30-00,21
30,15-00-00,6
31,15-30-00,31
32,16-00-00,29
33,16-30-00,26
34,17-00-00,31
35,17-30-00,47
36,18-00-00,81
37,18-30-00,77
38,19-00-00,81
39,19-30-00,62
40,20-00-00,66
41,20-30-00,56
42,21-00-00,100
43,21-30-00,81
44,22-00-00,85
45,22-30-00,84
46,23-00-00,45
47,23-30-00,34
