,time,value
0,00-00-00,11
1,00-30-00,10
2,01-00-00,5
3,01-30-00,7
4,02-00-00,9
5,02-30-00,5
6,03-00-00,0
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,3
11,05-30-00,3
12,06-00-00,4
13,06-30-00,13
14,07-00-00,17
15,07-30-00,53
16,08-00-00,24
17,08-30-00,33
18,09-00-00,30
19,09-30-00,9
20,10-00-00,17
21,10-30-00,11
22,11-00-00,11
23,11-30-00,21
24,12-00-00,19
25,12-30-00,13
26,13-00-00,4
27,13-30-00,19
28,14-00-00,9
29,14-30-00,7
30,15-00-00,4
31,15-30-00,12
32,16-00-00,8
33,16-30-00,2
34,17-00-00,6
35,17-30-00,12
36,18-00-00,5
37,18-30-00,17
38,19-00-00,29
39,19-30-00,19
40,20-00-00,12
41,20-30-00,31
42,21-00-00,71
43,21-30-00,35
44,22-00-00,31
45,22-30-00,38
46,23-00-00,35
47,23-30-00,5
