,time,value
0,00-00-00,10
1,00-30-00,5
2,01-00-00,4
3,01-30-00,1
4,02-00-00,2
5,02-30-00,0
6,03-00-00,2
7,03-30-00,3
8,04-00-00,1
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,2
13,06-30-00,0
14,07-00-00,2
15,07-30-00,37
16,08-00-00,92
17,08-30-00,82
18,09-00-00,73
19,09-30-00,72
20,10-00-00,40
21,10-30-00,30
22,11-00-00,37
23,11-30-00,87
24,12-00-00,36
25,12-30-00,46
26,13-00-00,23
27,13-30-00,74
28,14-00-00,40
29,14-30-00,39
30,15-00-00,30
31,15-30-00,92
32,16-00-00,44
33,16-30-00,59
34,17-00-00,75
35,17-30-00,84
36,18-00-00,105
37,18-30-00,49
38,19-00-00,50
39,19-30-00,53
40,20-00-00,33
41,20-30-00,78
42,21-00-00,90
43,21-30-00,75
44,22-00-00,38
45,22-30-00,31
46,23-00-00,18
47,23-30-00,11
