,time,value
0,00-00-00,4
1,00-30-00,4
2,01-00-00,3
3,01-30-00,1
4,02-00-00,3
5,02-30-00,1
6,03-00-00,2
7,03-30-00,1
8,04-00-00,0
9,04-30-00,8
10,05-00-00,7
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,5
15,07-30-00,4
16,08-00-00,17
17,08-30-00,44
18,09-00-00,54
19,09-30-00,53
20,10-00-00,50
21,10-30-00,25
22,11-00-00,26
23,11-30-00,48
24,12-00-00,56
25,12-30-00,35
26,13-00-00,17
27,13-30-00,39
28,14-00-00,30
29,14-30-00,36
30,15-00-00,33
31,15-30-00,36
32,16-00-00,22
33,16-30-00,36
34,17-00-00,52
35,17-30-00,98
36,18-00-00,95
37,18-30-00,52
38,19-00-00,64
39,19-30-00,37
40,20-00-00,20
41,20-30-00,20
42,21-00-00,29
43,21-30-00,35
44,22-00-00,42
45,22-30-00,24
46,23-00-00,27
47,23-30-00,6
