,time,value
0,00-00-00,9
1,00-30-00,9
2,01-00-00,7
3,01-30-00,2
4,02-00-00,3
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,2
9,04-30-00,0
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,14
15,07-30-00,54
16,08-00-00,161
17,08-30-00,86
18,09-00-00,43
19,09-30-00,65
20,10-00-00,44
21,10-30-00,29
22,11-00-00,43
23,11-30-00,86
24,12-00-00,82
25,12-30-00,54
26,13-00-00,26
27,13-30-00,32
28,14-00-00,40
29,14-30-00,87
30,15-00-00,46
31,15-30-00,55
32,16-00-00,42
33,16-30-00,32
34,17-00-00,51
35,17-30-00,115
36,18-00-00,93
37,18-30-00,84
38,19-00-00,65
39,19-30-00,55
40,20-00-00,40
41,20-30-00,76
42,21-00-00,133
43,21-30-00,62
44,22-00-00,92
45,22-30-00,41
46,23-00-00,31
47,23-30-00,20
