,time,value
0,00-00-00,27
1,00-30-00,10
2,01-00-00,5
3,01-30-00,2
4,02-00-00,3
5,02-30-00,2
6,03-00-00,1
7,03-30-00,1
8,04-00-00,3
9,04-30-00,1
10,05-00-00,0
11,05-30-00,2
12,06-00-00,5
13,06-30-00,11
14,07-00-00,34
15,07-30-00,69
16,08-00-00,60
17,08-30-00,60
18,09-00-00,23
19,09-30-00,80
20,10-00-00,35
21,10-30-00,38
22,11-00-00,21
23,11-30-00,64
24,12-00-00,34
25,12-30-00,20
26,13-00-00,27
27,13-30-00,63
28,14-00-00,15
29,14-30-00,31
30,15-00-00,26
31,15-30-00,58
32,16-00-00,50
33,16-30-00,34
34,17-00-00,61
35,17-30-00,116
36,18-00-00,41
37,18-30-00,35
38,19-00-00,49
39,19-30-00,48
40,20-00-00,45
41,20-30-00,53
42,21-00-00,46
43,21-30-00,36
44,22-00-00,40
45,22-30-00,33
46,23-00-00,22
47,23-30-00,15
