,time,value
0,00-00-00,13
1,00-30-00,4
2,01-00-00,9
3,01-30-00,2
4,02-00-00,5
5,02-30-00,2
6,03-00-00,0
7,03-30-00,3
8,04-00-00,2
9,04-30-00,4
10,05-00-00,2
11,05-30-00,0
12,06-00-00,1
13,06-30-00,11
14,07-00-00,17
15,07-30-00,23
16,08-00-00,32
17,08-30-00,31
18,09-00-00,18
19,09-30-00,20
20,10-00-00,15
21,10-30-00,17
22,11-00-00,10
23,11-30-00,20
24,12-00-00,11
25,12-30-00,17
26,13-00-00,12
27,13-30-00,12
28,14-00-00,9
29,14-30-00,11
30,15-00-00,17
31,15-30-00,14
32,16-00-00,11
33,16-30-00,16
34,17-00-00,10
35,17-30-00,21
36,18-00-00,27
37,18-30-00,24
38,19-00-00,12
39,19-30-00,18
40,20-00-00,16
41,20-30-00,18
42,21-00-00,20
43,21-30-00,23
44,22-00-00,23
45,22-30-00,39
46,23-00-00,24
47,23-30-00,20
