,time,value
0,00-00-00,5
1,00-30-00,4
2,01-00-00,2
3,01-30-00,1
4,02-00-00,2
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,2
13,06-30-00,1
14,07-00-00,36
15,07-30-00,239
16,08-00-00,172
17,08-30-00,140
18,09-00-00,108
19,09-30-00,191
20,10-00-00,50
21,10-30-00,55
22,11-00-00,95
23,11-30-00,122
24,12-00-00,98
25,12-30-00,44
26,13-00-00,26
27,13-30-00,31
28,14-00-00,27
29,14-30-00,18
30,15-00-00,57
31,15-30-00,120
32,16-00-00,73
33,16-30-00,85
34,17-00-00,102
35,17-30-00,115
36,18-00-00,157
37,18-30-00,148
38,19-00-00,93
39,19-30-00,127
40,20-00-00,91
41,20-30-00,114
42,21-00-00,178
43,21-30-00,145
44,22-00-00,140
45,22-30-00,94
46,23-00-00,73
47,23-30-00,10
