,time,value
0,00-00-00,4
1,00-30-00,3
2,01-00-00,2
3,01-30-00,0
4,02-00-00,1
5,02-30-00,2
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,2
12,06-00-00,0
13,06-30-00,4
14,07-00-00,2
15,07-30-00,8
16,08-00-00,12
17,08-30-00,19
18,09-00-00,12
19,09-30-00,22
20,10-00-00,13
21,10-30-00,18
22,11-00-00,25
23,11-30-00,14
24,12-00-00,15
25,12-30-00,13
26,13-00-00,13
27,13-30-00,11
28,14-00-00,15
29,14-30-00,10
30,15-00-00,11
31,15-30-00,11
32,16-00-00,9
33,16-30-00,8
34,17-00-00,20
35,17-30-00,25
36,18-00-00,13
37,18-30-00,14
38,19-00-00,10
39,19-30-00,16
40,20-00-00,11
41,20-30-00,8
42,21-00-00,12
43,21-30-00,13
44,22-00-00,5
45,22-30-00,3
46,23-00-00,5
47,23-30-00,2
