,time,value
0,00-00-00,3
1,00-30-00,1
2,01-00-00,3
3,01-30-00,1
4,02-00-00,2
5,02-30-00,2
6,03-00-00,1
7,03-30-00,0
8,04-00-00,2
9,04-30-00,1
10,05-00-00,0
11,05-30-00,1
12,06-00-00,1
13,06-30-00,2
14,07-00-00,3
15,07-30-00,3
16,08-00-00,7
17,08-30-00,12
18,09-00-00,16
19,09-30-00,10
20,10-00-00,16
21,10-30-00,18
22,11-00-00,14
23,11-30-00,15
24,12-00-00,12
25,12-30-00,13
26,13-00-00,26
27,13-30-00,13
28,14-00-00,11
29,14-30-00,11
30,15-00-00,10
31,15-30-00,13
32,16-00-00,18
33,16-30-00,17
34,17-00-00,13
35,17-30-00,15
36,18-00-00,21
37,18-30-00,8
38,19-00-00,16
39,19-30-00,13
40,20-00-00,19
41,20-30-00,12
42,21-00-00,15
43,21-30-00,9
44,22-00-00,9
45,22-30-00,7
46,23-00-00,7
47,23-30-00,2
