,time,value
0,00-00-00,2
1,00-30-00,0
2,01-00-00,3
3,01-30-00,1
4,02-00-00,0
5,02-30-00,1
6,03-00-00,1
7,03-30-00,0
8,04-00-00,1
9,04-30-00,5
10,05-00-00,1
11,05-30-00,0
12,06-00-00,0
13,06-30-00,2
14,07-00-00,16
15,07-30-00,83
16,08-00-00,117
17,08-30-00,74
18,09-00-00,51
19,09-30-00,101
20,10-00-00,23
21,10-30-00,27
22,11-00-00,32
23,11-30-00,99
24,12-00-00,73
25,12-30-00,54
26,13-00-00,54
27,13-30-00,58
28,14-00-00,26
29,14-30-00,56
30,15-00-00,40
31,15-30-00,68
32,16-00-00,33
33,16-30-00,30
34,17-00-00,50
35,17-30-00,87
36,18-00-00,67
37,18-30-00,63
38,19-00-00,66
39,19-30-00,57
40,20-00-00,94
41,20-30-00,79
42,21-00-00,119
43,21-30-00,71
44,22-00-00,42
45,22-30-00,34
46,23-00-00,22
47,23-30-00,21
