,time,value
0,00-00-00,6
1,00-30-00,5
2,01-00-00,0
3,01-30-00,5
4,02-00-00,2
5,02-30-00,1
6,03-00-00,0
7,03-30-00,1
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,3
14,07-00-00,7
15,07-30-00,8
16,08-00-00,16
17,08-30-00,73
18,09-00-00,43
19,09-30-00,54
20,10-00-00,24
21,10-30-00,15
22,11-00-00,30
23,11-30-00,37
24,12-00-00,73
25,12-30-00,37
26,13-00-00,67
27,13-30-00,40
28,14-00-00,23
29,14-30-00,46
30,15-00-00,29
31,15-30-00,22
32,16-00-00,30
33,16-30-00,42
34,17-00-00,75
35,17-30-00,77
36,18-00-00,56
37,18-30-00,74
38,19-00-00,51
39,19-30-00,57
40,20-00-00,35
41,20-30-00,25
42,21-00-00,10
43,21-30-00,48
44,22-00-00,48
45,22-30-00,45
46,23-00-00,27
47,23-30-00,13
