,time,value
0,00-00-00,6
1,00-30-00,3
2,01-00-00,3
3,01-30-00,2
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,1
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,7
14,07-00-00,7
15,07-30-00,5
16,08-00-00,7
17,08-30-00,15
18,09-00-00,56
19,09-30-00,36
20,10-00-00,47
21,10-30-00,33
22,11-00-00,33
23,11-30-00,41
24,12-00-00,69
25,12-30-00,57
26,13-00-00,63
27,13-30-00,43
28,14-00-00,71
29,14-30-00,31
30,15-00-00,40
31,15-30-00,42
32,16-00-00,40
33,16-30-00,47
34,17-00-00,93
35,17-30-00,78
36,18-00-00,97
37,18-30-00,69
38,19-00-00,57
39,19-30-00,60
40,20-00-00,42
41,20-30-00,47
42,21-00-00,39
43,21-30-00,32
44,22-00-00,21
45,22-30-00,17
46,23-00-00,5
47,23-30-00,6
