,time,value
0,00-00-00,2
1,00-30-00,14
2,01-00-00,5
3,01-30-00,3
4,02-00-00,12
5,02-30-00,10
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,1
11,05-30-00,4
12,06-00-00,0
13,06-30-00,0
14,07-00-00,17
15,07-30-00,71
16,08-00-00,133
17,08-30-00,110
18,09-00-00,69
19,09-30-00,68
20,10-00-00,44
21,10-30-00,42
22,11-00-00,71
23,11-30-00,63
24,12-00-00,72
25,12-30-00,78
26,13-00-00,63
27,13-30-00,60
28,14-00-00,53
29,14-30-00,54
30,15-00-00,61
31,15-30-00,34
32,16-00-00,54
33,16-30-00,54
34,17-00-00,76
35,17-30-00,89
36,18-00-00,165
37,18-30-00,149
38,19-00-00,116
39,19-30-00,88
40,20-00-00,79
41,20-30-00,80
42,21-00-00,65
43,21-30-00,61
44,22-00-00,71
45,22-30-00,95
46,23-00-00,59
47,23-30-00,24
