,time,value
0,00-00-00,4
1,00-30-00,5
2,01-00-00,1
3,01-30-00,1
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,1
8,04-00-00,4
9,04-30-00,1
10,05-00-00,0
11,05-30-00,0
12,06-00-00,3
13,06-30-00,1
14,07-00-00,13
15,07-30-00,60
16,08-00-00,44
17,08-30-00,28
18,09-00-00,9
19,09-30-00,33
20,10-00-00,15
21,10-30-00,16
22,11-00-00,18
23,11-30-00,24
24,12-00-00,15
25,12-30-00,13
26,13-00-00,14
27,13-30-00,50
28,14-00-00,12
29,14-30-00,38
30,15-00-00,19
31,15-30-00,29
32,16-00-00,11
33,16-30-00,14
34,17-00-00,33
35,17-30-00,25
36,18-00-00,52
37,18-30-00,23
38,19-00-00,13
39,19-30-00,16
40,20-00-00,22
41,20-30-00,35
42,21-00-00,37
43,21-30-00,17
44,22-00-00,25
45,22-30-00,16
46,23-00-00,15
47,23-30-00,7
