,time,value
0,00-00-00,7
1,00-30-00,3
2,01-00-00,2
3,01-30-00,1
4,02-00-00,0
5,02-30-00,1
6,03-00-00,1
7,03-30-00,2
8,04-00-00,0
9,04-30-00,1
10,05-00-00,1
11,05-30-00,1
12,06-00-00,2
13,06-30-00,0
14,07-00-00,22
15,07-30-00,43
16,08-00-00,56
17,08-30-00,59
18,09-00-00,60
19,09-30-00,51
20,10-00-00,52
21,10-30-00,36
22,11-00-00,32
23,11-30-00,43
24,12-00-00,55
25,12-30-00,68
26,13-00-00,65
27,13-30-00,42
28,14-00-00,46
29,14-30-00,35
30,15-00-00,34
31,15-30-00,28
32,16-00-00,50
33,16-30-00,62
34,17-00-00,75
35,17-30-00,104
36,18-00-00,139
37,18-30-00,141
38,19-00-00,107
39,19-30-00,73
40,20-00-00,42
41,20-30-00,77
42,21-00-00,69
43,21-30-00,92
44,22-00-00,80
45,22-30-00,52
46,23-00-00,28
47,23-30-00,3
