,time,value
0,00-00-00,18
1,00-30-00,14
2,01-00-00,6
3,01-30-00,12
4,02-00-00,1
5,02-30-00,2
6,03-00-00,1
7,03-30-00,2
8,04-00-00,1
9,04-30-00,2
10,05-00-00,0
11,05-30-00,1
12,06-00-00,3
13,06-30-00,5
14,07-00-00,23
15,07-30-00,103
16,08-00-00,105
17,08-30-00,76
18,09-00-00,67
19,09-30-00,86
20,10-00-00,59
21,10-30-00,30
22,11-00-00,59
23,11-30-00,62
24,12-00-00,85
25,12-30-00,85
26,13-00-00,54
27,13-30-00,88
28,14-00-00,76
29,14-30-00,49
30,15-00-00,57
31,15-30-00,49
32,16-00-00,50
33,16-30-00,58
34,17-00-00,88
35,17-30-00,81
36,18-00-00,89
37,18-30-00,98
38,19-00-00,69
39,19-30-00,138
40,20-00-00,83
41,20-30-00,123
42,21-00-00,212
43,21-30-00,150
44,22-00-00,127
45,22-30-00,88
46,23-00-00,49
47,23-30-00,11
