,time,value
0,00-00-00,3
1,00-30-00,2
2,01-00-00,0
3,01-30-00,1
4,02-00-00,4
5,02-30-00,1
6,03-00-00,2
7,03-30-00,2
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,2
12,06-00-00,0
13,06-30-00,0
14,07-00-00,6
15,07-30-00,11
16,08-00-00,28
17,08-30-00,51
18,09-00-00,25
19,09-30-00,34
20,10-00-00,33
21,10-30-00,10
22,11-00-00,25
23,11-30-00,41
24,12-00-00,26
25,12-30-00,38
26,13-00-00,34
27,13-30-00,52
28,14-00-00,29
29,14-30-00,27
30,15-00-00,16
31,15-30-00,17
32,16-00-00,19
33,16-30-00,21
34,17-00-00,57
35,17-30-00,54
36,18-00-00,37
37,18-30-00,30
38,19-00-00,20
39,19-30-00,21
40,20-00-00,14
41,20-30-00,13
42,21-00-00,21
43,21-30-00,9
44,22-00-00,7
45,22-30-00,5
46,23-00-00,8
47,23-30-00,1
